# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
2.10596e-05     	DILUPBiCGStab	5.43717200e-03	5.98538280e-07	4	4.36906890e-02	4.32269490e-07	5	false	DILUPBiCGStab	1.84426520e-02	8.24574720e-07	5	true	DILUPBiCGStab	2.53210000e-03	7.71739020e-07	3	true	DILUPBiCGStab	7.43043010e-06	3.47425070e-07	1	true	GAMG	4.23748880e-02	2.44647910e-04	3	true
2.28427e-05     	DILUPBiCGStab	5.34648080e-03	8.00346950e-07	4	3.94463800e-02	5.23713130e-07	5	false	DILUPBiCGStab	1.73699600e-02	7.30856890e-07	5	true	DILUPBiCGStab	2.42039050e-03	7.73596990e-07	3	true	DILUPBiCGStab	6.50821370e-06	3.27774820e-07	1	true	GAMG	3.67926800e-02	2.14683990e-04	3	true
2.45877e-05     	DILUPBiCGStab	5.30023770e-03	1.89934800e-07	5	3.66403360e-02	7.16636120e-07	5	false	DILUPBiCGStab	1.65816540e-02	6.32802320e-07	5	true	DILUPBiCGStab	2.32985970e-03	8.12194210e-07	3	true	DILUPBiCGStab	5.96539000e-06	3.18035260e-07	1	true	GAMG	3.29477060e-02	1.96083050e-04	3	true
2.6308e-05      	DILUPBiCGStab	5.28262760e-03	8.79798480e-07	4	3.39457220e-02	2.17918490e-07	6	false	DILUPBiCGStab	1.60557560e-02	2.68578060e-07	6	true	DILUPBiCGStab	2.25259960e-03	8.78603150e-07	3	true	DILUPBiCGStab	5.63561120e-06	3.14766020e-07	1	true	GAMG	3.02454570e-02	1.85670260e-04	3	true
2.79896e-05     	DILUPBiCGStab	5.21466170e-03	6.24999930e-07	4	3.12765740e-02	9.36799040e-07	5	false	DILUPBiCGStab	1.55107900e-02	3.93180160e-07	6	true	DILUPBiCGStab	2.15442080e-03	9.05667160e-07	3	true	DILUPBiCGStab	5.33183100e-06	3.06777240e-07	1	true	GAMG	2.78682330e-02	1.72536820e-04	3	true
2.9626e-05      	DILUPBiCGStab	5.11777760e-03	6.62017070e-07	4	2.88202940e-02	8.74628010e-07	5	false	DILUPBiCGStab	1.49756130e-02	3.92277570e-07	6	true	DILUPBiCGStab	2.04785350e-03	9.14059730e-07	3	true	DILUPBiCGStab	5.00553760e-06	2.95846790e-07	1	true	GAMG	2.57960060e-02	1.63217690e-04	3	true
3.12247e-05     	DILUPBiCGStab	5.04393860e-03	6.82021150e-07	4	2.68359310e-02	7.73825600e-07	5	false	DILUPBiCGStab	1.45517520e-02	3.96155880e-07	6	true	DILUPBiCGStab	1.95365600e-03	9.40069810e-07	3	true	DILUPBiCGStab	4.74700800e-06	2.87525850e-07	1	true	GAMG	2.41155860e-02	1.55256470e-04	3	true
3.27872e-05     	DILUPBiCGStab	4.97325440e-03	6.62069930e-07	4	2.51759880e-02	6.63048060e-07	5	false	DILUPBiCGStab	1.41533320e-02	4.20595650e-07	6	true	DILUPBiCGStab	1.86526510e-03	9.61720530e-07	3	true	DILUPBiCGStab	4.51943720e-06	2.79118940e-07	1	true	GAMG	2.26479710e-02	1.44474880e-04	3	true
3.43176e-05     	DILUPBiCGStab	4.91468310e-03	6.27687010e-07	4	2.38061830e-02	5.99031470e-07	5	false	DILUPBiCGStab	1.37898860e-02	4.64680500e-07	6	true	DILUPBiCGStab	1.78557600e-03	9.87551360e-07	3	true	DILUPBiCGStab	4.30924910e-06	2.72176170e-07	1	true	GAMG	2.13648750e-02	1.31314350e-04	3	true
3.58241e-05     	DILUPBiCGStab	4.87548380e-03	6.27995150e-07	4	2.27075150e-02	6.41598990e-07	5	false	DILUPBiCGStab	1.35128310e-02	4.97145860e-07	6	true	DILUPBiCGStab	1.71906000e-03	4.25785470e-07	3	true	DILUPBiCGStab	4.11940330e-06	2.68113120e-07	1	true	GAMG	2.03076610e-02	1.19185300e-04	3	true
