# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	e_solver        	e_initial       	e_final         	e_iters         	e_converged     	k_solver        	k_initial       	k_final         	k_iters         	k_converged     	omega_solver    	omega_initial   	omega_final     	omega_iters     	omega_converged 	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.00078         	DILUPBiCGStab	7.94669490e-04	5.91427840e-08	1	6.33148350e-03	1.68585940e-07	1	false	DILUPBiCGStab	9.62134380e-04	5.59164230e-08	1	true	DILUPBiCGStab	2.32897160e-03	3.10474300e-08	1	true	DILUPBiCGStab	9.68571990e-05	2.89442060e-07	1	true	GAMG	8.44942090e-04	4.94439980e-07	1	true
0.0008          	DILUPBiCGStab	8.03277410e-04	5.65441790e-08	1	6.31736480e-03	1.60134020e-07	1	false	DILUPBiCGStab	9.78272240e-04	5.41599290e-08	1	true	DILUPBiCGStab	2.30097320e-03	2.94537440e-08	1	true	DILUPBiCGStab	9.61085740e-05	2.75071640e-07	1	true	GAMG	8.56160580e-04	4.77985270e-07	1	true
0.00082         	DILUPBiCGStab	8.11985710e-04	5.40851920e-08	1	6.30724310e-03	1.52394620e-07	1	false	DILUPBiCGStab	9.90587410e-04	5.24096020e-08	1	true	DILUPBiCGStab	2.27468830e-03	2.79336480e-08	1	true	DILUPBiCGStab	9.54889300e-05	2.62046220e-07	1	true	GAMG	8.67479930e-04	4.64478840e-07	1	true
0.00084         	DILUPBiCGStab	8.20702830e-04	5.19475020e-08	1	6.27571360e-03	1.45356220e-07	1	false	DILUPBiCGStab	1.00616490e-03	5.07587350e-08	1	true	DILUPBiCGStab	2.24978010e-03	2.65052700e-08	1	true	DILUPBiCGStab	9.47101780e-05	2.50511830e-07	1	true	GAMG	8.83038780e-04	4.58295480e-07	1	true
0.00086         	DILUPBiCGStab	8.29373990e-04	4.99174650e-08	1	6.27272900e-03	1.38840320e-07	1	false	DILUPBiCGStab	1.02465560e-03	4.92761620e-08	1	true	DILUPBiCGStab	2.22410470e-03	2.52088630e-08	1	true	DILUPBiCGStab	9.38621490e-05	2.39255620e-07	1	true	GAMG	8.96174430e-04	4.54457990e-07	1	true
0.00088         	DILUPBiCGStab	8.38325360e-04	4.79479930e-08	1	6.28014870e-03	1.32644880e-07	1	false	DILUPBiCGStab	1.03927150e-03	4.78855090e-08	1	true	DILUPBiCGStab	2.19910700e-03	2.39977960e-08	1	true	DILUPBiCGStab	9.29708130e-05	2.28835670e-07	1	true	GAMG	9.07458160e-04	4.47560870e-07	1	true
0.0009          	DILUPBiCGStab	8.47255570e-04	4.60608720e-08	1	6.26653670e-03	1.26972970e-07	1	false	DILUPBiCGStab	1.05425910e-03	4.65592070e-08	1	true	DILUPBiCGStab	2.17710570e-03	2.28367350e-08	1	true	DILUPBiCGStab	9.21131560e-05	2.18160610e-07	1	true	GAMG	9.24263630e-04	4.43850900e-07	1	true
0.00092         	DILUPBiCGStab	8.56321640e-04	4.44352610e-08	1	6.26252320e-03	1.21753430e-07	1	false	DILUPBiCGStab	1.07492560e-03	4.53158310e-08	1	true	DILUPBiCGStab	2.15373080e-03	2.17512310e-08	1	true	DILUPBiCGStab	9.14572460e-05	2.07443350e-07	1	true	GAMG	9.40069610e-04	4.34822530e-07	1	true
0.00094         	DILUPBiCGStab	8.65815840e-04	4.28886760e-08	1	6.28404670e-03	1.16853140e-07	1	false	DILUPBiCGStab	1.09241560e-03	4.41530960e-08	1	true	DILUPBiCGStab	2.12980660e-03	2.07433140e-08	1	true	DILUPBiCGStab	9.08545240e-05	1.98186790e-07	1	true	GAMG	9.51788210e-04	4.24892360e-07	1	true
0.00096         	DILUPBiCGStab	8.75662400e-04	4.13880820e-08	1	6.29466910e-03	1.12246140e-07	1	false	DILUPBiCGStab	1.10678930e-03	4.30850970e-08	1	true	DILUPBiCGStab	2.10849170e-03	1.98057690e-08	1	true	DILUPBiCGStab	9.01553430e-05	1.90036730e-07	1	true	GAMG	9.67209230e-04	4.12508820e-07	1	true
0.00098         	DILUPBiCGStab	8.85620060e-04	3.99571370e-08	1	6.28383830e-03	1.08061630e-07	1	false	DILUPBiCGStab	1.12827500e-03	4.20682960e-08	1	true	DILUPBiCGStab	2.08838330e-03	1.89119830e-08	1	true	DILUPBiCGStab	8.93593050e-05	1.81458070e-07	1	true	GAMG	9.86100240e-04	4.03150120e-07	1	true
0.001           	DILUPBiCGStab	8.95678010e-04	3.86871580e-08	1	6.30852190e-03	1.04161350e-07	1	false	DILUPBiCGStab	1.14960040e-03	4.10998360e-08	1	true	DILUPBiCGStab	2.06674920e-03	1.80721840e-08	1	true	DILUPBiCGStab	8.84849380e-05	1.73895350e-07	1	true	GAMG	1.00125590e-03	3.90432760e-07	1	true
0.00102         	DILUPBiCGStab	9.06231670e-04	3.74849920e-08	1	6.34542430e-03	1.00381410e-07	1	false	DILUPBiCGStab	1.16667360e-03	4.01776330e-08	1	true	DILUPBiCGStab	2.04483840e-03	1.72781370e-08	1	true	DILUPBiCGStab	8.78118440e-05	1.66413910e-07	1	true	GAMG	1.01385780e-03	3.81844350e-07	1	true
0.00104         	DILUPBiCGStab	9.16898490e-04	3.63119760e-08	1	6.35558980e-03	9.68661210e-08	1	false	DILUPBiCGStab	1.18432680e-03	3.93819220e-08	1	true	DILUPBiCGStab	2.02537460e-03	1.65537080e-08	1	true	DILUPBiCGStab	8.72557670e-05	1.59687380e-07	1	true	GAMG	1.03313290e-03	3.70093670e-07	1	true
0.00106         	DILUPBiCGStab	9.27565970e-04	3.52188650e-08	1	6.35833420e-03	9.35674050e-08	1	false	DILUPBiCGStab	1.20901860e-03	3.86157500e-08	1	true	DILUPBiCGStab	2.00639880e-03	1.58651620e-08	1	true	DILUPBiCGStab	8.66904270e-05	1.53408380e-07	1	true	GAMG	1.05233680e-03	3.64520100e-07	1	true
0.00108         	DILUPBiCGStab	9.38617040e-04	3.42022580e-08	1	6.40264510e-03	9.05347130e-08	1	false	DILUPBiCGStab	1.23118210e-03	3.78739320e-08	1	true	DILUPBiCGStab	1.98678980e-03	1.51984880e-08	1	true	DILUPBiCGStab	8.60410920e-05	1.47036630e-07	1	true	GAMG	1.06803210e-03	3.60344450e-07	1	true
0.0011          	DILUPBiCGStab	9.49949920e-04	3.33241020e-08	1	6.44558900e-03	8.76263880e-08	1	false	DILUPBiCGStab	1.24925870e-03	3.71509350e-08	1	true	DILUPBiCGStab	1.96692860e-03	1.45640160e-08	1	true	DILUPBiCGStab	8.53556380e-05	1.40688400e-07	1	true	GAMG	1.08254270e-03	3.57020740e-07	1	true
0.00112         	DILUPBiCGStab	9.61498270e-04	3.24803090e-08	1	6.46078420e-03	8.49276280e-08	1	false	DILUPBiCGStab	1.27020640e-03	3.64805820e-08	1	true	DILUPBiCGStab	1.94868390e-03	1.39656440e-08	1	true	DILUPBiCGStab	8.46441520e-05	1.35266320e-07	1	true	GAMG	1.10346320e-03	3.56208710e-07	1	true
0.00114         	DILUPBiCGStab	9.73220140e-04	3.16784380e-08	1	6.47294530e-03	8.23219840e-08	1	false	DILUPBiCGStab	1.29638430e-03	3.58949880e-08	1	true	DILUPBiCGStab	1.93058040e-03	1.34186680e-08	1	true	DILUPBiCGStab	8.40603220e-05	1.30350900e-07	1	true	GAMG	1.12381520e-03	3.54801290e-07	1	true
